species	organ	plate	cell	ABratio	cleanReads	mpRatio	genes	nUMI	mito	avg.cor	filter	CO
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell89	0.650379075759542	42795	0.6199	240	314	0.0828025477707006	1	FALSE	NA
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell90	0.762884447646858	46371	0.7216	963	1960	0.103571428571429	1	FALSE	NA
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell91	0.945430461889205	343019	0.8572	2218	7760	0.053479381443299	1	FALSE	NA
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell92	0.376977083579852	23873	0.5639	604	980	0.0857142857142857	1	FALSE	NA
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell93	0.980774765900834	712720	0.837	2322	13446	0.0638851703108731	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell94	0.845791962174941	167115	0.7837	1112	3471	0.0702967444540478	1	FALSE	NA
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell95	0.976390901028006	1418445	0.8703	4188	32077	0.056021448389812	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-2	PR10Xmono2cell96	0.79984199603811	79592	0.4727	913	1855	0.105121293800539	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell1	0.823686594202899	563763	0.7702	1460	5691	0.183798980846951	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell2	0.92908167414712	1807835	0.8501	2567	14344	0.135945343000558	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell3	0.850177871526149	266284	0.8116	1349	4150	0.18144578313253	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell4	0.88616669115321	792833	0.7395	1723	6403	0.155552084960175	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell5	0.952078602760073	1023198	0.8209	1957	9828	0.14021164021164	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell6	0.987684974777759	5264310	0.8795	4825	53187	0.0705999586365089	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell7	0.966910617349069	2257286	0.851	2952	19683	0.116140832190215	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell8	0.984410710653912	2381642	0.8627	3396	21217	0.122637507658953	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell9	0.957357791731045	1988570	0.8471	2712	18614	0.112227355753734	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell10	0.947289829987929	2261012	0.8546	3034	20163	0.152507067400684	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell11	0.917316015491658	504967	0.822	2146	9009	0.0785880785880786	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell12	0.649161766247629	164186	0.6386	666	1316	0.22644376899696	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell13	0.938960311181435	646042	0.8075	1665	8561	0.176614881439084	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell14	0.967294765601284	1524204	0.8459	2882	16778	0.0987602813207772	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell15	0.973791187696199	2640643	0.8554	3152	24176	0.107255129053607	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell16	0.981450186340488	2327057	0.8626	3440	23291	0.0958739427246576	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell17	0.739590749301515	269872	0.7518	1346	4278	0.0850864890135577	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell18	0.833893064868312	246914	0.7934	2091	6124	0.12949052906597	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell19	0.951148789562739	1244237	0.8629	3063	13380	0.115171898355755	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell20	0.912089638071446	865141	0.7666	2436	9426	0.131338849989391	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell21	0.979539560491787	2249466	0.8708	2958	19074	0.0809478871762609	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell22	0.973100348065764	2097410	0.8615	3750	23133	0.0888773613452643	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell23	0.96831849975932	3066239	0.8689	3815	27216	0.0919312169312169	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell24	0.983560393888089	2089225	0.8573	3884	21778	0.100192855174947	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell25	0.826414286072355	419035	0.7193	1122	5120	0.279296875	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell26	0.567929437147027	126222	0.7205	959	1735	0.0974063400576369	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell27	0.978454609498881	1450201	0.8569	2853	16784	0.0910390848427073	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell28	0.936621644483497	1473873	0.8314	2478	11863	0.121048638624294	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell29	0.958202728328321	1273090	0.845	2475	13168	0.133125759416768	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell30	0.973861322683929	2463322	0.8588	3306	22519	0.10972956170345	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell31	0.974909597630718	2143944	0.8526	3637	21950	0.125603644646925	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell32	0.976657133682425	1899565	0.8619	3550	21471	0.0753108844487914	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell33	0.950994166985992	1506040	0.8382	2612	18876	0.100762873490146	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell34	0.780322595683185	395273	0.7225	1647	9175	0.249700272479564	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell35	0.856205576817933	244076	0.8193	1585	4735	0.0593453009503696	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell36	0.928678609683899	1441280	0.8422	3150	19948	0.0869761379586926	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell37	0.982441867701749	2015525	0.8485	2919	25167	0.117137521357333	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell38	0.980858217486226	2499458	0.8716	3116	25505	0.119505979219761	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell39	0.979322298140996	3736582	0.8739	4180	46343	0.0688129814642988	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell40	0.984862268672865	2090776	0.8546	3570	24614	0.102421386202974	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell41	0.75382161804433	180337	0.735	1500	5842	0.0749743238616912	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell42	0.796565668180686	326879	0.7516	1885	12115	0.0440775897647544	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell43	0.957547645457296	923111	0.8449	2556	24063	0.111124963637119	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell44	0.769002016487331	412277	0.7753	2630	15199	0.0815843147575498	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell45	0.680302279856515	116310	0.7493	1588	4196	0.0931839847473785	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell46	0.936597453347817	991579	0.8246	3189	28929	0.139686819454527	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell47	0.981143284028964	3273152	0.8688	3895	62978	0.10452856553082	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell48	0.982132887135464	2790031	0.8683	4558	74333	0.0968345149529819	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell49	0.687535560831093	123068	0.6704	713	1436	0.133008356545961	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell50	0.930002077055269	1842103	0.8647	2859	26027	0.0630499097091482	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell51	0.674252098272268	73499	0.7913	1184	2650	0.101509433962264	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell52	0.940173170649922	1535845	0.8267	2753	18142	0.102800132289714	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell53	0.967714075387924	1729131	0.8737	3401	25974	0.0495110495110495	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell54	0.972883248213284	2500659	0.855	3200	27438	0.128325679714265	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell55	0.972761719509823	2153471	0.8525	3031	25406	0.0928520821853106	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell56	0.98384114321057	2297355	0.8668	3760	33166	0.070282819755171	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell57	0.747586052749218	87319	0.7304	1046	2234	0.0966875559534467	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell58	0.906196189434634	537032	0.8443	2544	16719	0.0682457084753873	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell59	0.948430938825833	832741	0.8604	2738	23466	0.0726583141566522	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell60	0.644029844580135	208241	0.6702	2017	6805	0.121234386480529	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell61	0.962870537310147	1250110	0.845	2738	38560	0.0532417012448133	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell62	0.976925836784118	1961033	0.8544	3571	52563	0.119399577649678	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell63	0.823379837217486	92334	0.8008	2556	8001	0.103362079740032	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell64	0.986393706579119	2750016	0.8617	4253	72872	0.0813206718629926	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell65	0.893290263090319	349288	0.8348	2224	7260	0.0732782369146005	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell66	0.870629749997477	787560	0.8153	2540	12171	0.0917755320023006	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell67	0.971698057553674	1148319	0.8468	2933	16198	0.0669835782195333	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell68	0.911039395630033	966978	0.7419	2866	14402	0.130259686154701	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell69	0.828907179154503	282267	0.7993	2303	7663	0.104528252642568	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell70	0.974456158520305	3428300	0.8761	5135	52320	0.0439984709480122	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell71	0.838621251988166	367980	0.7444	2842	9327	0.113219684786105	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell72	0.985930152808077	3126655	0.8691	4810	45379	0.0798827651556887	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell73	0.77575408671591	194487	0.7647	1398	3950	0.0916455696202532	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell74	0.956608582237133	1997339	0.8738	3307	28642	0.0592486558201243	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell75	0.96680033258944	1397507	0.8757	3645	25717	0.0523778045650737	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell76	0.711343092382936	199879	0.764	1625	4546	0.0569731632204135	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell77	0.671950830706012	89164	0.7558	1097	2605	0.14126679462572	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell78	0.980978232057087	2735732	0.8654	3404	28348	0.132954705799351	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell79	0.979008693542854	2154029	0.8517	3050	29345	0.104413017549838	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell80	0.983307461428412	2076806	0.862	3340	24834	0.0986148022871869	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell81	0.757857668171545	184807	0.7335	1147	6099	0.0373831775700935	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell82	0.826016024220653	272725	0.8067	1751	15555	0.0324011571841851	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell83	0.852228502673252	317663	0.843	1855	10816	0.0844119822485207	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell84	0.77363764522872	248324	0.7176	819	1769	0.0830977953646128	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell85	0.638694638694639	91072	0.6992	761	1468	0.0980926430517711	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell86	0.683874460070039	79759	0.7973	1703	5410	0.121256931608133	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell87	0.971159537378405	2776947	0.8706	3165	51748	0.15546494550514	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell88	0.981765278222529	1975361	0.8554	3387	50365	0.0750322644693736	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell89	0.740382082380586	84509	0.6213	542	974	0.053388090349076	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell90	0.538451979039374	30778	0.6441	591	864	0.0694444444444444	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell91	0.657216494845361	57702	0.6929	515	777	0.0604890604890605	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell92	0.610231744643638	85998	0.6295	907	1856	0.102909482758621	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell93	0.771476192107036	78952	0.7702	1082	2614	0.108645753634277	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell94	0.721169009831225	104722	0.7302	1154	2322	0.0960378983634798	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell95	0.755735428322025	114377	0.6091	1113	2181	0.0861989912883998	1	FALSE	NA
human	blood	PR10_XXL_X-mono-3	PR10Xmono3cell96	0.821521349940959	127701	0.6403	1468	3796	0.0682297154899895	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell1	0.959431007431087	2971597	0.8691	3010	19639	0.075869443454351	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell2	0.95157717840048	2688396	0.8518	2599	15677	0.146265229316834	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell3	0.978192084593429	1261671	0.8586	1842	8647	0.151381982190355	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell4	0.934861643631636	1616331	0.7938	1986	8543	0.149127941004331	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell5	0.98629577633764	2664057	0.8618	2800	20469	0.0893057794713958	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell6	0.912712749974758	849095	0.832	1789	7371	0.106905440238774	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell7	0.981746166972044	3952047	0.8771	3609	24968	0.0793015059275873	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell8	0.981192417487204	3025569	0.8654	3635	22910	0.0726756874727193	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell9	0.680682997294053	156776	0.6881	868	1510	0.0675496688741722	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell10	0.547377411575563	49757	0.6361	556	860	0.108139534883721	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell11	0.937625838343724	698933	0.8742	2590	13408	0.0539976133651551	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell12	0.854622709465588	843445	0.793	1657	5474	0.164596273291925	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell13	0.970125946771401	1732983	0.852	2142	13306	0.144821884863971	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell14	0.976104363179277	2239180	0.8639	2546	17170	0.111764705882353	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell15	0.984014866255265	3276482	0.8677	3305	23477	0.0724112961622013	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell16	0.986103818424211	2994234	0.872	3362	19564	0.0977305254549172	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell17	0.937974603605826	1773069	0.8516	3246	19451	0.0612821962881086	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell18	0.722928753538233	166808	0.7496	1082	2258	0.0828166519043401	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell19	0.967418489982482	1132735	0.866	1850	8421	0.110438190238689	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell20	0.750449958040723	319393	0.6479	1615	3916	0.080949948927477	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell21	0.98616081893786	2134291	0.8493	2676	14887	0.130315039967757	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell22	0.861489468936493	314072	0.7184	1730	4623	0.0964741509842094	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell23	0.984247849473032	3813853	0.8693	4292	29561	0.0893068570075437	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell24	0.983380006860241	3021869	0.8657	3913	24641	0.0713445071222759	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell25	0.937100642257593	1569146	0.8721	2796	17954	0.00506850841038209	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell26	0.540439089732626	84372	0.6292	578	1013	0.0720631786771964	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell27	0.963250608332632	1429809	0.8567	2411	12470	0.0848436246992783	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell28	0.929497046827537	1568483	0.8118	2295	10315	0.117983519146873	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell29	0.707942597328787	149058	0.7883	1297	3166	0.0988629185091598	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell30	0.921263291171949	828336	0.8146	1900	8606	0.180920288171043	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell31	0.977547154909826	4028691	0.8735	3601	30515	0.0826478780927413	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell32	0.988897709517152	4290932	0.877	4386	38037	0.0646475799879065	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell33	0.704709659503359	172039	0.7685	1514	3655	0.053077975376197	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell34	0.955459079210406	2164845	0.8718	2958	24356	0.0524306125800624	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell35	0.715511836977386	129994	0.8171	615	1040	0.0692307692307692	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell36	0.390903807489319	64004	0.5842	1029	1905	0.0939632545931759	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell37	0.735307333080904	170523	0.7699	1200	3099	0.0971281058405937	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell38	0.669286066165744	169876	0.7849	1343	3206	0.117903930131004	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell39	0.975043254351835	3423254	0.8598	3648	34078	0.0819296907095487	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell40	0.986071820891187	2907714	0.8711	3436	27346	0.0770862283332114	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell41	0.647201091865203	169332	0.7137	1524	3267	0.0508111417202326	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell42	0.544064004073699	138637	0.7075	832	1531	0.0947093403004572	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell43	0.798159475991988	187731	0.8077	903	1877	0.0841768779968034	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell44	0.784406589975549	489976	0.7321	2090	10993	0.0958791958519058	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell45	0.600308716415031	110638	0.7625	1559	3933	0.103991863717264	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell46	0.979236211119263	3502558	0.8708	3866	76405	0.084483999738237	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell47	0.981713147881365	6980393	0.8837	5183	123455	0.0595925640921793	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell48	0.982393045342225	3162896	0.8621	3913	53564	0.0812485998058397	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell49	0.628530247028099	159151	0.7409	775	1273	0.0439905734485467	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell50	0.537751134154245	84812	0.557	499	756	0.0648148148148148	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell51	0.747646627870008	254725	0.8263	1158	3000	0.0743333333333333	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell52	0.941471275225103	1837489	0.8312	2403	15088	0.0796659597030753	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell53	0.975051109191687	1244372	0.8672	2303	24766	0.0610918194298635	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell54	0.970709671274372	3075064	0.8756	3329	30213	0.0644424585443352	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell55	0.935484477555043	1259413	0.8423	2752	15511	0.110824576107279	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell56	0.982298709068037	2577115	0.8535	3181	27674	0.093228300932283	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell57	0.787426246651045	257395	0.6564	1859	6861	0.0765194578049847	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell58	0.582292273299393	39500	0.6716	812	1523	0.0860144451739987	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell59	0.5979824191508	116540	0.7874	951	2007	0.0792227204783259	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell60	0.638939821297459	213126	0.5575	1483	3599	0.0986385106974159	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell61	0.588913630694122	98249	0.7352	1576	4259	0.0751350082178915	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell62	0.977146595276442	2026536	0.8558	3127	46330	0.131923159939564	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell63	0.944555092071182	1137869	0.8535	3751	27103	0.081393203704387	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell64	0.962429451761715	1497537	0.835	3350	36493	0.0979091880634642	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell65	0.967699340517419	3588706	0.8337	3693	30185	0.0686764949478218	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell66	0.580379708445379	132100	0.6459	963	1732	0.0929561200923787	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell67	0.634301175276909	219103	0.8176	1086	2083	0.0619299087854057	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell68	0.630645591690912	299392	0.6733	1737	3835	0.0928292046936115	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell69	0.720361378651596	208865	0.7803	1730	4654	0.0932531155994843	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell70	0.94359357599418	1461065	0.8474	2836	15278	0.113758345333159	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell71	0.916872752670926	821059	0.8288	3321	14558	0.122819068553373	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell72	0.871551381377556	257981	0.6249	2606	7630	0.0846657929226737	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell73	0.670221433106525	140736	0.737	693	1130	0.0353982300884956	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell74	0.522454714933638	44054	0.6122	436	626	0.0654952076677316	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell75	0.63393237156887	120258	0.8009	606	1006	0.058648111332008	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell76	0.429722152690864	106651	0.5281	795	1365	0.0652014652014652	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell77	0.960682381418938	1529015	0.8633	3487	30198	0.0425856016954765	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell78	0.733543866987347	218333	0.8265	1024	2168	0.08809963099631	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell79	0.987171894446763	4362254	0.8748	3693	35703	0.102456376214884	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell80	0.960018804647008	1019742	0.7947	2198	12572	0.157731466751511	1	TRUE	mono cells
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell81	0.667795148705191	126319	0.573	708	1339	0.0395817774458551	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell82	0.605090018059301	96626	0.5992	337	640	0.209375	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell83	0.617022619010063	131246	0.7787	428	682	0.0366568914956012	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell84	0.575014119998262	182382	0.5865	933	1898	0.0758693361433087	1	FALSE	NA
human	blood	PR10_XXL_X-mono-4	PR10Xmono4cell85	0.511620082815735	75876	0.7322	705	1309	0.0901451489686784	1	FALSE	NA
