mdid	size	TF	PPI	GO	KEGG	class	avgCor_Small intestine.Fibro-COL14A1.14w	avgCor_Small intestine.Fibro-COL14A1.20w	avgCor_Small intestine.Fibro-COL6A5.20w	avgCor_Small intestine.SM-Visceral.20w	avgCor_Small intestine.T.20w	avgCor_Stomach.Fibro-ADAM28.14w	avgCor_Stomach.Fibro-ADAM28.20w	avgCor_Stomach.Fibro-FBLN1.14w	avgCor_Stomach.Fibro-FBLN1.20w	avgCor_Stomach.Fibro-IRF1.20w	avgExpr_Small intestine.Fibro-COL14A1.14w	avgExpr_Small intestine.Fibro-COL14A1.20w	avgExpr_Small intestine.Fibro-COL6A5.20w	avgExpr_Small intestine.SM-Visceral.20w	avgExpr_Small intestine.T.20w	avgExpr_Stomach.Fibro-ADAM28.14w	avgExpr_Stomach.Fibro-ADAM28.20w	avgExpr_Stomach.Fibro-FBLN1.14w	avgExpr_Stomach.Fibro-FBLN1.20w	avgExpr_Stomach.Fibro-IRF1.20w
SD108	23	TRUE	TRUE	TRUE	FALSE	Metabolism	0.0167779695076239	0.0202365039861389	0.0154742788401469	0.0186729516789862	0.189407276611255	0.00163513267509626	0.0154452834063854	0.00401952655158117	0.0214672579780065	0.0111617872055896	102.296950952043	93.4290888734012	86.337142476737	80.9761734945841	89.2958949015583	87.3748197670251	80.0923427407321	106.683162609418	92.2964373222976	79.813597531241
SD100	44	TRUE	FALSE	TRUE	TRUE	Metabolism	0.0117706271221157	0.0150954207668336	0.0164730701209268	0.0117813035263776	0.100300490700719	0.00890185249600044	0.0159531626809309	0.0100130273303496	0.0138028263733352	0.010501191379954	82.5329813043524	75.4148954117837	82.2634553324574	107.334766750049	100.392546882159	89.5917890335492	87.2752821393454	75.6791635072656	76.3858475061795	77.3813847184836
SD98	24	TRUE	TRUE	TRUE	TRUE	Metabolism	0.0102369737021489	0.0139514846869654	0.014241282165641	0.0220208629161269	0.0951408822505999	0.00525349944806481	0.0162732485619119	0.0137851133648604	0.0124101958477201	0.0062980321683611	89.8184020865712	86.8951577766335	80.709887258041	82.8818265745738	65.9490898674872	92.4127438703947	147.284935168275	91.9909661684741	144.431486199109	130.603207790547
SD32	15	TRUE	TRUE	TRUE	TRUE	Mitochondria	0.368276290926268	0.341219636505298	0.322854331801592	0.355063731769721	0.375921262612258	0.42408156808342	0.271292748851534	0.37623318168894	0.294130447849647	0.270497580339773	2483.6997110653	2514.232842505	2626.26903652308	2724.11506317825	3137.43825751964	2752.88299576041	2086.61337789123	2521.96834199141	2111.55454135489	1513.2607151173
SD49	18	TRUE	TRUE	TRUE	TRUE	Mitochondria	0.291381039668919	0.26242914208869	0.239630282427835	0.288382359784102	0.284655731060599	0.344264253443092	0.187654068653011	0.314475799854934	0.219449819539963	0.194567984877628	2082.696340994	2102.58445688504	2196.29051021433	2279.63946724955	2618.55113223527	2310.02147661407	1746.41904529429	2115.28552285851	1767.38249828361	1268.15689572744
SD112	25	TRUE	TRUE	TRUE	TRUE	Mitochondria	0.182828867896929	0.178105667473445	0.170078438714384	0.153781115970543	0.226152270966687	0.256163113903823	0.116753683250587	0.213015352505452	0.133527501206078	0.129026627494014	1569.18068994342	1565.57453790102	1613.89218040443	1678.31995596888	1900.77893988853	1696.93363861123	1283.87256003768	1562.18177542073	1300.90354357125	935.694173676557
SD184	38	TRUE	TRUE	TRUE	TRUE	Mitochondria	0.0602358987320647	0.058519961883835	0.0472873339029349	0.0491750721522349	0.0856961843908514	0.0676637589363765	0.0625662977386469	0.0681806167814162	0.0847434152904944	0.0997696477704845	1127.62356285071	1127.59913060682	1187.16127678897	1233.08939644189	1393.06180864373	1258.77005893251	969.099053310085	1134.91942852552	941.00430824897	735.338672212354
SD33	17	FALSE	FALSE	TRUE	FALSE	Morphogenesis	-0.0306179434583585	0.0478659288347746	0.0897001605904405	0.0299065691098397	0.0511742898171177	-0.000616151675215172	0.0374121592092047	0.00439205645873149	0.0535510694387039	0.0427249476233227	18.9297987460874	17.8584134272928	16.9502999860382	18.1332054661946	17.6180800598274	15.064344953857	25.7538229747225	26.2315446524018	31.0834163442423	19.1343366719859
SD129	25	TRUE	TRUE	TRUE	TRUE	Muscle	0.0406029507701061	0.0785750010135051	0.0720123272323258	0.102857603623851	0.051916415697471	0.109703626839483	0.0979462105522475	0.078469868351246	0.0728569855600851	0.0687805368244772	205.136979640345	187.456690363325	264.46945710569	510.516406843079	361.515164492607	264.087449790298	230.485528668875	243.800059058483	193.767256973506	208.987572852777
SD62	87	TRUE	TRUE	TRUE	TRUE	Muscle	0.0218893678315299	0.0458901933314055	0.0415704910396226	0.220998721754459	0.012756097292466	0.0562063525244343	0.0303550905409261	0.0992968319038103	0.0642093585970988	0.0269006101110685	104.380392344415	109.412949478709	153.707053831745	369.685379514938	89.389892674736	162.355731439044	157.929981544917	125.815757574014	117.115920415387	140.782138619026
SD29	39	FALSE	TRUE	TRUE	TRUE	Muscle	0.0816504204110109	0.126877667184029	0.0434945939325546	0.0465018336308037	0.0217461896156786	0.0540464138755702	0.0424638969009736	0.0455241897266931	0.0564186097081544	0.0394312544165887	390.650451484652	342.95035152057	417.193585854874	603.426169689445	21.3511272362572	443.932120693663	388.25050920069	529.817585461293	409.939695541259	312.657199602837
SD2	17	TRUE	FALSE	TRUE	TRUE	Muscle	0.132304539328668	0.0944358836509864	0.00320552262197818	0.00205888151118623	-0.0119754273084298	0.0101074586844348	0.0211751850896547	0.0315350430609201	0.0155009575867079	0.00408727136687835	61.1287996357462	62.8690424641258	56.3335893771205	30.0688570976569	8.3581565293485	32.5038756990721	32.9515933666728	63.2336853600839	57.8607519334673	27.070864290622
SD5	34	TRUE	TRUE	TRUE	TRUE	Posttranscriptional regulation	0.127311658870218	0.11279897483152	0.105031026900193	0.100484677180627	0.140231180767597	0.0984913461769853	0.0817011023136578	0.137312736150256	0.171803118598721	0.102343775891803	578.800035949751	527.713661737426	551.942711800448	572.361616465409	740.476636489177	568.192168014915	491.872512185307	561.410821426236	485.034894135179	551.548017825738
SD93	12	TRUE	FALSE	TRUE	FALSE	Posttranscriptional regulation	0.0195966273417438	0.0237820868185303	0.0205691560148574	0.0117136088206096	0.160536014826861	0.0257301888167457	0.0207880449718253	0.0290822137225892	0.0309543309011745	0.0206619487248215	180.23000698287	166.091449710431	177.059200803542	181.178475224335	149.489541939108	192.138119416477	225.046957019896	167.756250696708	197.408119841186	196.628280203164
SD87	17	FALSE	TRUE	TRUE	TRUE	Posttranscriptional regulation	0.0108797162751782	0.0227439845449699	0.0280830502711215	0.0354615109236527	0.129907871313353	0.0174308637745643	0.0188549666426659	0.0313480768350484	0.0318871409341388	0.0178589001779336	193.268789443297	183.4584387668	182.181228776487	189.294327200003	197.032274827163	198.114290158531	208.492906557462	170.009442534767	181.642072152694	207.575986460216
SD13	45	TRUE	TRUE	TRUE	TRUE	Protein folding	0.277226642004251	0.287754542914249	0.289908638907267	0.347951554663214	0.143755324621145	0.297648843166619	0.180694847784372	0.456062482325489	0.278093937065096	0.0902668630705281	710.691635326397	1311.65972108586	1048.87833375876	958.134761984085	1012.66200305189	601.81305541579	526.562612639655	1040.70416298994	1117.88072039261	1649.85384019764
SD97	29	TRUE	TRUE	TRUE	TRUE	Protein folding	0.211874925843744	0.239840305347912	0.239685650376757	0.270281205384892	0.307760112047021	0.240377683364429	0.106740276780888	0.374066610442439	0.191360188748012	0.14241148662271	762.266147401636	1083.01253240064	866.14197874486	743.856830453565	1241.3628363484	719.502184058138	529.535149757327	1011.38259573393	821.958283059688	1184.37194790775
SD118	64	TRUE	TRUE	TRUE	TRUE	Protein folding	0.202109055456103	0.232580361416302	0.246906738224153	0.30057630940462	0.0916122774309703	0.255631607321924	0.165549378782108	0.370960278578422	0.238961594999344	0.0713690042063775	587.799625723195	1071.31325857545	887.100297052895	802.468190635131	824.44002745377	514.145965210896	485.567154074226	856.616974157824	955.817042586957	1385.04327240247
SD174	22	TRUE	TRUE	TRUE	TRUE	Protein folding	0.194421053337269	0.227771444294536	0.230579790805736	0.251130764540369	0.210278719857711	0.207550148624618	0.0996222666276932	0.309931103872615	0.189606552861245	0.158453859889481	821.198123384922	1120.44683424212	884.447360584424	763.551801676806	1343.44478228733	777.168893464576	520.935091885711	1088.90921295485	823.088101557381	1201.10549313976
SD143	174	TRUE	TRUE	TRUE	TRUE	Protein folding	0.0942195679480462	0.154082807108478	0.161841471315727	0.19835272004115	0.0462919371677141	0.107519264223789	0.0934131842433152	0.21332910904238	0.171666328776655	0.0501244463662057	324.836812840413	565.01653175535	488.465662275535	435.903048113453	550.474712112728	293.175134130654	294.208564932141	437.195526920411	526.147443860912	746.251302821816
SD83	19	FALSE	FALSE	TRUE	TRUE	Ribonucleoprotein complex	0.0216859145035316	0.0181774038098786	0.0267701148963633	0.0250970673627186	0.116171974347439	0.03012828982136	0.0252899013684208	0.0175948945822554	0.0295397123962423	0.0142682882806419	100.469159579548	112.871166911395	118.097386658567	113.357665547956	123.434801666956	104.896923098327	123.10620258311	94.7282628670387	120.482636963804	157.87063743568
SD115	29	TRUE	TRUE	TRUE	TRUE	Translation	0.260665559638796	0.284055584258868	0.298445953298795	0.330356816808614	0.56708702310269	0.272927258042474	0.23761131542915	0.344087301817403	0.344356102200568	0.198603990710938	1611.64439225006	1584.05188359017	1465.71208177336	1613.60081238117	2023.76295403984	1464.82972552192	1453.77017017481	1762.7990619158	1877.90418902288	1495.93651385846
SD21	30	TRUE	TRUE	TRUE	TRUE	Translation	0.230022707480299	0.311014067043664	0.31975415065866	0.328025088421937	0.574318543733208	0.235126071104514	0.246413346511564	0.311810796358303	0.331188545685167	0.188125885985564	1278.8282659027	1284.27033921269	1209.42067258227	1284.21818997466	1747.47403172465	1171.85877786191	1255.09935988971	1396.89514339392	1611.40136325842	1281.29938644715
SD35	38	TRUE	TRUE	TRUE	TRUE	Translation	0.239263572610894	0.287055603296561	0.306212794278484	0.318668547139042	0.572013377777904	0.245568553890737	0.231729689522399	0.328449157513468	0.339671428532941	0.190368974162593	1323.81755461428	1316.30140841811	1242.99748771768	1331.28046739759	1707.91017515963	1217.37504447507	1269.12577405106	1439.92946713655	1614.44334977542	1293.67315290957
SD124	22	FALSE	TRUE	TRUE	TRUE	Translation	0.253598805713425	0.231699166198105	0.23984150377634	0.266755297782424	0.407215176320269	0.237088640352507	0.25993894491637	0.276342116681244	0.387243832203782	0.236305896094164	1479.21292494818	1449.82468490943	1361.13336670443	1478.73374935338	1658.04959879404	1391.97263953895	1288.19978444038	1599.19592100215	1545.05823299549	1332.71475801322
SD64	48	TRUE	TRUE	TRUE	TRUE	Translation	0.215126501452996	0.262570825188917	0.273777900836996	0.29554503753977	0.530161482365098	0.222087588880992	0.212306508571002	0.297148451426515	0.310446547907333	0.17115164401283	1271.28126908759	1257.84070559331	1173.47370421029	1276.00358301362	1588.17113277105	1165.03225468631	1187.66747560195	1380.12114479841	1511.03317486248	1211.34228800012
SD8	33	TRUE	TRUE	TRUE	TRUE	Translation	0.213131201136121	0.252695217128813	0.272848265134102	0.278405328240034	0.490523462488669	0.223177586156908	0.20444396758709	0.28174778139499	0.304719529930826	0.180644672112758	1194.28369551564	1159.77492734069	1095.35671729861	1142.86576458678	1494.18779063624	1087.93596401272	1114.61046153778	1297.75499072045	1430.87839344443	1141.22612289308
SD126	33	TRUE	TRUE	TRUE	TRUE	Translation	0.190373470264446	0.236846410625135	0.250863195037346	0.264193493695016	0.495195230352167	0.200019742203535	0.230352196228322	0.255588538684521	0.272620891504412	0.152973053760406	1086.81141892933	1029.11257435273	942.496289865855	1019.62454479683	1302.86772198746	981.490374405292	1054.05945926262	1152.92360358266	1352.84857563647	1053.84532936253
SD7	22	FALSE	TRUE	TRUE	TRUE	Translation	0.229408941296748	0.209705632176251	0.187223362631372	0.235866356971398	0.390297100877708	0.198702700376222	0.159241766997409	0.280165943276564	0.319082376317646	0.165734571526316	947.89871925821	922.804247689403	829.354804829382	967.446626874609	984.91916856993	882.08190295119	825.59754329392	1027.68642119964	1015.2469554793	829.894408428833
SD141	81	TRUE	TRUE	TRUE	TRUE	Translation	0.176717475250922	0.191969958343968	0.190531540802906	0.213087281255928	0.415329077807771	0.1734052338815	0.15034031786895	0.244797227661581	0.253190074799041	0.128739460583249	991.716353997492	957.928661044496	886.309521391477	970.213663079157	1162.33319808543	913.821292743589	913.129601073033	1072.29275180465	1147.06329010856	921.546634743986
SD20	10	FALSE	TRUE	TRUE	TRUE	Translation	0.178342315284515	0.196716551456286	0.186986217911853	0.192153787258062	0.448621069936097	0.153551905537139	0.143000339442685	0.242543688650091	0.248441702924492	0.13244807568778	827.417953179493	807.416402360048	770.03794972294	842.59265258638	977.730255580654	786.858351432655	814.570028841614	899.035837918853	982.19240249329	801.751573360115
SD159	94	TRUE	TRUE	TRUE	TRUE	Translation	0.15263614569268	0.164623338880779	0.166109603635412	0.177473057381091	0.333770893038849	0.151391288056835	0.136828545023335	0.189290595502798	0.245591280478418	0.119811353305769	940.693067995259	900.286572276957	852.522136045829	917.162675230741	1084.37099625327	878.313608434056	842.155419435176	995.845396548189	1013.77082101528	871.995794817496
SD78	112	TRUE	TRUE	TRUE	TRUE	Translation	0.142366633633675	0.15849112858485	0.159492234646178	0.1784409206109	0.39030751845588	0.141108295566854	0.12663355326874	0.187074147526033	0.20468981120784	0.103041876749131	808.79733091508	774.457169287434	723.880309316481	788.000077332392	970.259227647806	748.471985270257	734.767772683559	874.753545631457	925.603440398034	748.550131867208
SD170	43	TRUE	TRUE	TRUE	TRUE	Translation	0.12901255386327	0.157129457307272	0.157452609940556	0.162964781622745	0.396493324401947	0.128459244712704	0.1324438851376	0.167020298565563	0.184599675830322	0.113156417397048	773.761646754223	744.964502442638	679.557002846012	735.556981873416	905.833993161991	704.995658574809	743.093617279393	822.131567974239	941.349256280067	740.039699956735
SD36	27	TRUE	TRUE	TRUE	TRUE	Translation	0.171651701536462	0.16757328762754	0.168799290970478	0.165808347788926	0.237907782564121	0.142965636650492	0.123624781624607	0.175014455455641	0.213643227996169	0.125994692642943	704.28708464371	691.804014197748	689.998629281941	705.008263546539	838.375630472539	655.877861772316	611.669046149111	717.242674523269	673.659357160799	670.728005985541
SD19	52	FALSE	TRUE	TRUE	TRUE	Translation	0.140691189941634	0.141606769261096	0.134302261391343	0.155033235826354	0.310653887194299	0.134836217105583	0.12693349835864	0.168792962271165	0.214952151996295	0.107495006565772	797.923560875686	723.492263494934	668.782042562822	738.960420748774	728.900699917239	736.200878474251	665.188769776028	837.946182010503	804.324846316067	675.248277732826
SD125	19	FALSE	TRUE	TRUE	TRUE	Translation	0.123422411329641	0.122774871885319	0.131393425174878	0.163600214106389	0.252789405400002	0.129371325474712	0.127633965354702	0.15063024614009	0.220278999358966	0.138446520974054	404.398753469254	413.125865210918	394.321025275608	447.649170898997	451.569602184017	371.604102936741	390.709984081028	441.585916771824	502.232013374176	413.411162176396
SD182	62	FALSE	TRUE	TRUE	TRUE	Translation	0.109519405052396	0.123027158179687	0.118519705223834	0.1248967361939	0.205336158750176	0.110344078652062	0.12496094065188	0.123009064933932	0.21733978041074	0.159320769684728	771.392508245553	754.382380980865	719.371922062123	785.731701567052	866.425247202378	734.894553247266	675.922442525363	827.168527032519	795.093277319715	707.418162787403
SD34	29	FALSE	TRUE	TRUE	TRUE	Translation	0.0946644017345461	0.113080716128717	0.114703855194013	0.116272405893338	0.26194306748024	0.10270968964816	0.0981720161600927	0.143161484983784	0.149328012380252	0.0750058952350764	573.545694258868	514.787531529931	461.295564411734	508.699538704257	557.165378235379	525.70201602092	501.304477835268	604.553272177155	631.886400231866	498.078661765061
SD114	88	FALSE	TRUE	TRUE	TRUE	Translation	0.0956588517156208	0.0957746802901449	0.096813307521746	0.110106769780407	0.233948438644403	0.10279647838285	0.0830335272187276	0.118767495557971	0.151706867329308	0.0732038425489573	531.581205455073	487.368291558613	462.749532234087	487.556956961285	531.639921767049	497.163991777878	480.256727325639	551.990621786604	566.023547825071	483.890391013687
SD6	48	TRUE	TRUE	TRUE	TRUE	Translation	0.0995398861569414	0.0998887089561608	0.0956279235222968	0.110760816467405	0.237615878285365	0.0923658139082174	0.0806908437542815	0.112604646058748	0.12566566447949	0.0599296485990851	436.79575072048	402.651361156477	385.034604705016	426.165058751938	521.74498340409	415.57116701498	416.007710657657	467.947875983119	505.375171057303	412.136637606428
SD37	27	TRUE	TRUE	TRUE	TRUE	Translation	0.111527400502477	0.0959595576872265	0.109867325806911	0.0927680012072572	0.167936817084302	0.0869412815969683	0.0769371460847637	0.111639483133485	0.165802773151534	0.0922847398996633	530.746193561503	460.62271509992	458.796572708533	482.510331982824	461.378462938965	495.685307115246	428.399198180547	511.956075755595	446.396178345167	457.640733021485
SD63	68	FALSE	TRUE	TRUE	TRUE	Translation	0.0821660818874918	0.0801379939552517	0.0692269549132134	0.0957366745213057	0.179610979938135	0.075907760314452	0.0625127865405272	0.0882109310316357	0.109820977206803	0.0594038297401583	338.932601229413	291.165312072456	290.156867903465	322.568133726528	381.082776306905	314.288616674318	268.80243782416	351.980720159524	318.554972765008	276.7120030032
SD158	25	TRUE	TRUE	TRUE	TRUE	Translation	0.0659523862915418	0.0788713409914965	0.0787913240698216	0.0710496735776806	0.158722387922288	0.059741524719225	0.0663381097043186	0.0832581231050549	0.11470581887926	0.0719660115481546	201.887220856281	180.249003796484	163.743127892286	174.339371632959	203.81297671525	176.696450524711	165.793864100799	211.535644762695	211.875414204084	168.316593330745
SD9	20	TRUE	TRUE	TRUE	TRUE	Translation	0.112807440168171	0.0703448401196673	0.0580345262163229	0.059258366665676	0.0914180018273981	0.0788345713260923	0.0529706836681115	0.0955065578726616	0.0685571745060057	0.0621646913265793	175.12496871468	134.113237043247	131.341468235704	136.495328483016	160.319556344197	169.050615028879	130.832240889593	189.315404592364	147.104359031231	124.780807832756
SD76	26	TRUE	TRUE	TRUE	TRUE	Translation	0.0510279820343916	0.0558642020546468	0.0632579752423129	0.0671214471836805	0.15549888342573	0.0460387731855097	0.0495213924211078	0.0545432371907652	0.0761517793904516	0.0487812878327621	272.401188606832	258.12856612257	239.338760668145	248.518718309846	218.026930585448	253.749715269444	245.080464124985	264.632077094661	278.638395328976	263.019246278663
SD75	52	FALSE	TRUE	TRUE	FALSE	Translation	0.0205955609960943	0.0277512659063644	0.0238146718706847	0.028159561196892	0.105823570611248	0.02716701019731	0.0311146811148346	0.0299263135945937	0.0397606461431723	0.0233897578866645	89.3531021644114	82.3983900807478	81.342163824113	89.0671172662572	112.327856516664	81.9034528980004	83.2881296322016	87.3841020649749	93.9919972070189	83.7307458971568
SD82	29	TRUE	FALSE	TRUE	FALSE	Translation	0.0141475405482285	0.0227536042802399	0.0222705265055008	0.0121171464062339	0.0973080259455365	0.0194260429051327	0.0172529194599394	0.0190029722088055	0.028953028799224	0.0114231172190063	90.2944361748411	72.7144341848873	77.0508228030137	80.4007554050401	74.996603586179	89.7176460467345	82.8272429573417	84.3485940234824	75.3694237447873	73.4273295297717
SD133	23	TRUE	TRUE	TRUE	TRUE	Other	0.0569895622220454	0.0727032768476613	0.0796491976647686	0.0814029664330653	0.0587442493437427	0.0780736130391556	0.138138488940344	0.0721332041861018	0.096622674134212	0.119311004333905	730.306346148622	908.956614952407	852.884799744354	881.123139382175	850.801038138086	712.935746342297	1052.00805571551	772.125573497679	1140.63550120393	1250.84865649581
SD30	22	TRUE	FALSE	TRUE	FALSE	Other	0.0560309347881642	0.116479444703298	0.0878948070081127	0.124006359815186	0.0333724591097277	0.0685482726063295	0.0377436904644885	0.127530603028854	0.0849630546795386	0.0577056025849769	229.72922147391	244.005277622213	252.15233925579	225.003475838095	297.315327450204	243.558415522894	208.641762073753	251.723251691649	255.131523133013	314.255625947921
SD175	63	TRUE	TRUE	TRUE	TRUE	Other	0.0267367393549328	0.109734164968639	0.117823021720495	0.140875639966344	0.0383752407152161	0.0330595823132485	0.0414518719114466	0.0717738417539005	0.0958592295401384	0.0964993163687444	74.0363276722195	126.298663643539	123.618794591336	116.284642809545	199.749688105793	69.2618559018334	70.5256058116311	87.0389487152447	98.8810450745227	166.684329302363
SD160	32	TRUE	FALSE	TRUE	FALSE	Other	0.0746742028445536	0.0804098366818075	0.0708404416836806	0.0785755011285627	0.0581240306299969	0.0717172840376721	0.073125890231398	0.0718143569548533	0.115476632481119	0.0748422549567715	190.541166077287	178.501743649381	181.935342143325	207.401277480091	125.016925702924	208.175605308591	166.618140685871	180.485226633333	132.05048693008	149.281715347883
SD169	18	TRUE	FALSE	TRUE	FALSE	Other	0.0537661609131669	0.0541095896289055	0.050121892633924	0.0653814462815438	0.103503206775117	0.0545022163268804	0.075401638656085	0.0675134262752002	0.0784652088680506	0.0900929326185841	80.1787728946129	67.7143406063348	72.548888108848	67.1456979005932	75.5837787051657	73.5757466801196	63.6304299091189	76.0711537443872	72.8669040541374	67.0680616947971
SD16	46	TRUE	FALSE	TRUE	TRUE	Other	0.211270482436937	0.10255156542219	0.0260187143256328	0.0315308502115074	0.0289803297460862	0.0124666710383126	0.0140410916063932	0.0603025248602706	0.0465254760168717	0.0193514556252693	281.24316913194	239.657732109627	365.609691783053	446.614737139604	22.0309321948934	377.734497979035	355.132956498781	270.28669069927	242.506421744714	317.757167202567
SD80	36	TRUE	TRUE	TRUE	TRUE	Other	0.0322512470603268	0.0486467028671388	0.0445828093420675	0.0486912185967108	0.151457229090837	0.0374567479393377	0.0361206276517056	0.0385244864694484	0.0543491118091375	0.0301168902800203	212.166710832219	193.629380886979	228.292447218933	289.496782079041	570.772857363549	213.943977097329	204.686668206484	214.745249935154	197.730951316727	194.88449488274
SD44	33	TRUE	TRUE	TRUE	TRUE	Other	0.0316924668836089	0.0512047516799388	0.107596147912372	0.0434196532094665	0.050902934038523	0.0365230082055019	0.0382564830035255	0.019379478843529	0.0203034442138299	0.0547150116233356	106.363761425298	134.279789322664	332.210493511248	160.856927652929	779.581270145847	107.372357224371	159.458668204032	87.5707053392049	131.007918953458	157.994564392749
SD56	54	TRUE	TRUE	TRUE	TRUE	Other	0.0209140753050026	0.0548951680645302	0.0557717890831136	0.0920628742153843	0.0215222795213703	0.0250769628317515	0.0338704048160056	0.0508232591351945	0.0536172218604107	0.0443307230228251	226.344219057756	272.58813745173	277.995367494702	278.456792071606	358.891516377332	253.214922166559	304.66125458612	237.544568216738	350.713517701539	457.51042305255
SD77	23	FALSE	TRUE	TRUE	TRUE	Other	0.0149127492550745	0.0156212781885025	0.0221037998058653	0.0176015929221794	0.30124995627386	0.0214922668333755	0.00760215755252102	0.00475107122230848	0.0195552333631227	0.00532560262686038	118.651403406417	119.423281532738	124.992114639756	115.618866890815	177.295349190715	114.194124034396	118.330700386501	115.248962047483	113.767868053179	131.808205100571
SD72	31	TRUE	TRUE	TRUE	TRUE	Other	0.014892530537716	0.0238654858922391	0.0198283188258179	0.025255229177799	0.249821045063858	0.0116487454676465	0.00930169903762909	0.00283114933105643	0.0230911544008442	0.00972120016861502	42.4633577686698	50.95656763817	74.39414403305	55.9385782085077	230.768795440072	43.3981083448156	42.4432775662955	39.8557741357723	40.0514602543426	52.4802756558523
SD183	30	FALSE	FALSE	TRUE	FALSE	Other	0.0277109288437778	0.0469565751037582	0.0280361350450923	0.0310589287388954	0.0217560598184476	0.0184989582704312	0.0494735628645956	0.0160108367442181	0.0548759193715867	0.0950064897256674	240.922355896765	224.952978972793	196.018918012204	204.101026578423	118.436866947445	241.860913499792	200.156323643831	214.939261187717	171.112512447954	182.516511286609
SD153	18	FALSE	FALSE	TRUE	FALSE	Other	0.0189569576701255	0.022342121650472	0.0226107612985933	0.0311487759233854	0.022141547306813	0.0248631698258231	0.0391494128387208	0.0333814431855086	0.114481306534852	0.0452387346914604	162.975834546383	137.970506511822	176.790906525152	178.459677528635	156.496974497511	193.68194104484	284.008949079028	128.929647812351	218.39948255709	210.813820639037
SD178	14	TRUE	FALSE	TRUE	FALSE	Other	0.0162515425435273	0.0118612932028614	0.0428610636071682	0.0285982425574316	-0.0118951425436918	0.0976868325194366	0.0465120834057419	-0.00136817897605758	0.0226876767372444	0.108428506915863	133.139992018012	102.648241697258	192.704291916215	122.63308148559	44.0089965761258	210.921513750039	204.218795020104	95.7802424612491	80.1033680630177	192.220563934965
SD101	132	TRUE	TRUE	TRUE	TRUE	Other	0.00510280196982796	0.0144333535318761	0.0138128305956407	0.0130103821541135	0.250782475449346	0.00723568364216405	0.0124409772770413	0.00763976810301537	0.0135175817113878	0.0115207246212182	60.5817461268078	63.2332953009523	69.5714947964249	64.1949534858284	147.635048704677	59.9301269480933	57.9227921781543	58.3064670892306	56.2105452197923	57.1788556128977
SD102	23	FALSE	FALSE	TRUE	FALSE	Other	0.0136215919736471	0.0301341281849279	0.0412329279806519	0.0302843857476189	0.126589706995337	0.0119745393874401	0.020389696108289	0.0233792332212542	0.0304799507614034	0.021016506201857	89.7577710152396	97.7278897766905	114.619450831056	109.676218371017	274.058603329592	104.880411878336	105.86156142945	87.7712288446364	82.3319111989281	124.310968636054
SD54	18	TRUE	FALSE	TRUE	FALSE	Other	0.0241422673134449	0.0401287160231512	0.0332492870307089	0.0889867708526048	0.025995146891426	0.0136108897135497	0.020959445563922	0.02700793719087	0.0356128515760248	0.0299744909611017	49.5938407911203	52.3126555636059	55.5705055998232	53.2090466694755	97.5568206639686	48.7052900748296	41.0027003329314	48.709872184099	39.6147228513105	59.363880513142
SD39	17	FALSE	FALSE	TRUE	TRUE	Other	0.00430249665779672	0.00376221982485252	0.106453860751633	0.0174234064721898	-0.00879668036453429	0.0580526950938674	0.0329546132283772	-0.00155377286843864	0.00627809595958185	0.0313720916671594	54.8203168613307	59.3625216273338	128.065162869873	43.9216444463323	34.8667091349387	88.3839919947232	94.2676304531061	53.5072342337157	42.7281340101031	75.4239735009149
SD89	13	FALSE	FALSE	TRUE	FALSE	Other	0.0128510455315077	0.0177611932704108	0.00886201342161301	0.00841698280977421	0.116601648752598	0.0200149334650189	0.00824894656026774	0.0143950798398937	0.0223821788735793	0.0144821919719969	24.893556148521	22.4929147315199	26.7525172411876	27.4661870184316	33.2808521972199	27.9187085997738	26.9320956851195	24.1517978735816	23.4762030323223	23.979616695381
SD106	36	FALSE	FALSE	TRUE	FALSE	Other	0.0147918286099046	0.0209046299722084	0.013777613849655	0.0167450558579745	0.115693614018293	0.0117979622441125	0.0106545958934485	0.00841703624314527	0.0131183683793521	0.00721730210693405	57.0928278750559	67.1050029158436	67.7324201042721	60.4017158146742	73.4715921805189	57.8287283447279	64.5517000028364	60.4355453962826	63.5648561031796	59.2307328375722
SD38	19	TRUE	FALSE	TRUE	FALSE	Other	0.0118848596801614	0.0201027446312406	0.0971086223047555	0.0119797498174456	0.0100957126180742	0.0140182756787516	0.018086268207451	0.00807451542219558	0.013858443825048	0.00550213868609085	107.730546502438	90.5183759678171	170.908041425119	117.036313927556	44.8330813766641	167.227324780378	171.811519437737	176.133304129947	151.774372099012	150.59359680668
SD122	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.112483329510481	0.125841060314128	0.129356529805044	0.123539116817535	0.236741707425863	0.112610184858946	0.170475190308986	0.146080553882027	0.145782608591846	0.152458491453236	277.79170679154	266.244720367635	269.526662209512	327.855961081737	355.635600035088	320.84851623047	283.63620458051	270.687062580701	216.499821840745	251.612367457996
SD136	24	TRUE	FALSE	FALSE	FALSE	Unknown	0.116514526430359	0.127430971943988	0.116861806145606	0.13709679554854	0.0964311727551256	0.137028924936295	0.1549781239129	0.116675299221838	0.135060660771719	0.123782304579466	152.453387749678	149.140152221124	128.89781829798	164.379029231967	76.0524679577952	173.35887437302	141.745687844122	152.373412834049	112.504086128116	120.85835909399
