cluster	gene	size	boundary	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TCR	tf
SD29	PAMR1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	TGFBI	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	SEMA3C	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	FN1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	DST	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	COL12A1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	FBN2	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	SVEP1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	FBN1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	RERG	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	CDKL1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	CNTNAP3	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	CNTNAP3B	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	LINC01082	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	TIMP3	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	TAGLN	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	PTGER3	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	ACTA2	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	NEXN	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	CORO1C	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	PLS3	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	CD55	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	MYOCD	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	MYLK	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	TPM1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	F2R	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	GPC4	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	NID1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	COL21A1	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	RGPD5	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD29	RGPD8	39	892:930	0.974358974358974	0.0256410256410256	0	0	0	0
SD30	TUBA1C	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	UAP1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	ARF4	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	AC007228.9	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	TOB2	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	NUDT4	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	MLF1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	CPEB4	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	TIFA	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	MYC	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	CREM	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	CCL2	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	HSPB1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	CACYBP	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	TCP1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	MRPL18	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	DYNLL1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	EIF5	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	CHORDC1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	SRSF5	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	SFPQ	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD30	HNRNPA2B1	22	931:952	0.954545454545455	0.0454545454545455	0	0	0	0.136363636363636
SD31	HSPA2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ID3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DUSP5	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CEBPD	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TMEM70	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SELENOK	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ANKRD37	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TFRC	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SRSF2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SRSF6	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	RNF103	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CLK1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ING1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SKP1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	GEM	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	RGS2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ARL4D	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TSC22D1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SNHG12	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SNHG5	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SIRT1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DDIT3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CALM1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	MYLIP	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TOB1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	BRD2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SRSF3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ARL6IP1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SRSF7	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	EIF4A2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	PLK2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	AMD1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	IER5	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ID2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	GADD45B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CYR61	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TUBB4B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TUBA1A	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ATF4	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SAT1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	LMNA	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	C11orf96	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TOPORS	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	UBALD2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ZFP36L1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPA8P1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	RND3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	PIM1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NUFIP2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	KLF2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ARL5B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	THBS1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CTD-2033D15.2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	BTG1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	UBC	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	H3F3B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	YBX3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NR4A1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	LINC01578	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DDX3X	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ERRFI1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ATP1B3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	YWHAG	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NR4A3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HNRNPU	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NAMPT	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NAMPTP1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NR4A2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	PNRC1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NFKBIA	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SLC2A3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SERTAD1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	EGR3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	KLF10	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	MAFF	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SLC38A2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	TRA2B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	IFRD1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	FAM53C	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	GLUL	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	KLHL15	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HLA-E	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CTD-3252C9.4	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DDX5	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	JUND	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	EIF1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPD1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPE1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DNAJB4	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPA1A	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPA1B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSP90AB1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPA8	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DNAJB1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPH1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSP90AA2P	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSP90AA1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	RHOB	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	PPP1R15A	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NFIL3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CCNL1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	BAG3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	PPP1R15B	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CDKN1A	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ADAMTS1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	CSRNP1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	NFKBIZ	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ATF3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	EIF4A3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	IRF1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DNAJA1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	MCL1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	EGR1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	FOSB	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	BTG2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	SOCS3	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	FOS	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	ZFP36	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	JUNB	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	IER2	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	JUN	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	DUSP1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	KLF4	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HERPUD1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSPA5	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD31	HSP90B1	126	953:1078	0.936507936507937	0.0396825396825397	0	0.0238095238095238	0	0.206349206349206
SD32	MTND1P23	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-ND1	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MTRNR2L12	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-CO3	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-CO2	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MTND2P28	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-ND2	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MTCO1P12	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-ATP6	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-CO1	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-RNR1	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-RNR2	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-CYB	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-ND4	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD32	MT-ND5	15	1079:1093	0.666666666666667	0	0.133333333333333	0.2	0	0
SD33	CNTNAP2	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	SEMA3B	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	VWA3A	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	NOS1	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	RP11-267N12.2	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	FCAR	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	SLC26A5	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	C12orf76	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	KANSL3	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	MAPT	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	RP5-1039K5.19	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	MIR3945HG	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	RP11-34P1.1	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	KIAA2012	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	MVK	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	MYBPHL	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD33	LINC00520	17	1094:1110	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0
SD34	CIRBP	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	BTF3	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	NAP1L1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL14	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL14P1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL41	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	SNHG6	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	COMMD6	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPLP1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL32	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RP11-466H18.1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPLP0P6	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	CTB-63M22.1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPLP0	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL39	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RACK1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	EEF2	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	PFDN5	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPS23P8	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL30	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPS5	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL13	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL13P12	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL22	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPS11	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL7P23	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL7P9	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL7P1	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD34	RPL7	29	1111:1139	0.655172413793103	0.0344827586206897	0	0.310344827586207	0	0
SD35	RPL19	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL27	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS16	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL10AP6	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL10A	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS4X	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL6	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL6P27	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS24	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL26	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPLP2	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS8	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS27A	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL4	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL31	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL13AP5	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL13AP25	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL13A	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL11	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	TPT1	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL3P4	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL3	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RP11-234A1.1	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS18	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL8	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL37A	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL27A	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS6	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL9	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL9P9	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS12	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS17	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL23	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL34	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS23	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS20	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPL5	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD35	RPS3	38	1140:1177	0.815789473684211	0	0	0.184210526315789	0	0
SD36	RPS15A	27	1178:1204	0.259259259259259	0.037037037037037	0.0740740740740741	0.62962962962963	0	0
SD36	RPL38	27	1178:1204	0.259259259259259	0.037037037037037	0.0740740740740741	0.62962962962963	0	0
SD36	RPL36	27	1178:1204	0.259259259259259	0.037037037037037	0.0740740740740741	0.62962962962963	0	0
