cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.1	cluster	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	ident
SD-2_71	4374	21838	SD	0.0363128491620112	SD-2	SD	9	7	5-8	1	1	-23.7432042072805	-5.34199681490199	0.988558387051363	2754490	0.8396	0.036228242496231	0.0451624709915487	0.450771642608018	FALSE	TRUE	Ms-E
SD-2_72	4261	20757	SD	0.035650623885918	SD-2	SD	9	8	5-8	2	2	3.36739764210106	-4.88235540692509	0.984282019878977	1777220	0.8344	0.0356043110084681	0.0518320358098846	0.446479295839011	FALSE	TRUE	LUM-1
SD-2_74	4408	21592	SD	0.0416821044831419	SD-2	SD	10	2	1-4	3	3	18.9209629354251	-0.0607867390391182	0.968918357105783	2573284	0.8462	0.041558921315109	0.0399056265716225	0.434949008502948	FALSE	TRUE	LUM-2
SD-2_75	3964	17624	SD	0.0548683613254653	SD-2	SD	10	3	1-4	0	0	-5.82680066459433	24.5498606843338	0.982262836610387	1364410	0.8403	0.0547193300135808	0.05053804268098	0.444530640482279	FALSE	TRUE	Epi-15
SD-2_78	4543	26170	SD	0.0439434466946886	SD-2	SD	10	6	5-8	1	1	-27.3652622819013	-6.58414365559729	0.989690322597868	2556724	0.8442	0.0438747090916028	0.033907087845726	0.44881872982278	FALSE	TRUE	Ms-E
SD-2_79	3801	18429	SD	0.0622931249660861	SD-2	SD	10	7	5-8	2	2	-0.906028481379478	-7.63583063991169	0.961863265601465	1706844	0.8274	0.0621615767814598	0.0754340316719752	0.430728466094521	FALSE	TRUE	LUM-1
SD-2_81	4867	40271	SD	0.0580318343224653	SD-2	SD	11	1	1-4	0	0	-11.7663628421059	15.073674973218	0.969913958453656	1780952	0.8253	0.0578508305072159	0.0422304854462485	0.451629594977678	FALSE	TRUE	Epi-15
SD-2_82	4305	52457	SD	0.0627180357244982	SD-2	SD	11	2	1-4	7	7	27.4146549107519	-11.1008568359611	0.959351303728048	1972490	0.8297	0.0626106152587208	0.0609151156791936	0.432382112003955	FALSE	TRUE	Ms-A
SD-2_83	5479	48669	SD	0.0581889909387906	SD-2	SD	11	3	1-4	0	0	-10.5450548450527	14.5819212512537	0.985548915193215	1858070	0.8639	0.0580684847242157	0.038367029075697	0.46610764397914	FALSE	TRUE	Epi-15
SD-2_85	4591	48327	SD	0.0375566453535291	SD-2	SD	11	5	5-8	0	0	-10.0424943226591	17.8915451522984	0.987315000732901	2147205	0.8515	0.0374026295181964	0.0472237553012258	0.443682178460074	FALSE	TRUE	Epi-15
SD-2_86	4624	42516	SD	0.0427368520086556	SD-2	SD	11	6	5-8	0	0	-9.34158530787461	17.5085823451901	0.985860448527138	1957944	0.8443	0.0425596702035463	0.0536463598354178	0.452986991232951	FALSE	TRUE	Epi-15
SD-2_87	4132	34473	SD	0.0387549676558466	SD-2	SD	11	7	5-8	2	2	-1.84078421891671	-6.6274688882504	0.984068973302478	1647353	0.8464	0.0386921138752932	0.0718321298674466	0.447588027522756	FALSE	TRUE	LUM-1
SD-2_88	4344	36677	SD	0.0549117975843171	SD-2	SD	11	8	5-8	1	1	-31.9185016926663	-5.91022712290941	0.989002035274116	1447000	0.8453	0.0547982477620875	0.0641178677065303	0.446629912766735	FALSE	TRUE	Ms-E
SD-2_89	3335	12856	SD	0.0787181082762912	SD-2	SD	12	1	1-4	9	9	12.9850275235502	-26.2920346602022	0.950499696994112	949944	0.7935	0.0784192173576133	0.0637021543610123	0.405988037755138	FALSE	TRUE	KIT
SD-2_90	2769	9543	SD	0.0643403541863146	SD-2	SD	12	2	1-4	8	8	6.64134267294438	-15.0780598497716	0.934137760607824	739831	0.7808	0.0641990798828942	0.0978342877920189	0.392771616573075	FALSE	TRUE	LUM-3
SD-2_91	3649	12969	SD	0.0365486930372427	SD-2	SD	12	3	1-4	3	3	12.0790498205156	0.239505731932995	0.983224063895967	747922	0.8342	0.0364896073903002	0.0732886278733214	0.433048848452226	FALSE	TRUE	LUM-2
SD-2_93	3253	13850	SD	0.0623104693140794	SD-2	SD	12	5	5-8	6	6	-10.9653792032831	-25.1645842154016	0.987176185581812	1004808	0.8247	0.0619837678661208	0.0645268660909502	0.402970657756301	FALSE	TRUE	NC
SD-2_94	3170	13408	SD	0.0717482100238663	SD-2	SD	12	6	5-8	8	8	7.9179944582975	-14.3127829603281	0.975941826908256	954168	0.8158	0.0715454410233527	0.0828397453639635	0.41019907780143	FALSE	TRUE	LUM-3
SD-2_95	4408	20935	SD	0.0523525197038452	SD-2	SD	12	7	5-8	7	7	27.7984177067706	-8.46687853677521	0.988344549691934	1747433	0.8438	0.0522103658536585	0.0466932574789925	0.442995648225223	FALSE	TRUE	Ms-A
SD-2_96	3644	15000	SD	0.0450666666666667	SD-2	SD	12	8	5-8	1	1	-31.9313071549776	-7.73205139189023	0.981999410931006	900900	0.8142	0.044922913343966	0.0562835161997349	0.427341818905851	FALSE	TRUE	Ms-E
SD-3_01	4001	16037	SD	0.0657853713288021	SD-3	SD	1	1	1-4	1	1	-32.1186844941042	-7.05093216297613	0.973114871357837	1389123	0.8346	0.0656298600311042	0.0475275770641847	0.430497050606811	FALSE	TRUE	Ms-E
SD-3_02	2707	8091	SD	0.0718081819305401	SD-3	SD	1	2	1-4	2	2	5.31764581738898	-4.04831550249731	0.930970018530638	718333	0.7961	0.0716399506781751	0.114429196269468	0.401774557050929	FALSE	TRUE	LUM-1
SD-3_03	3232	10653	SD	0.0586689195531775	SD-3	SD	1	3	1-4	6	6	-9.65334288500373	-25.5362772301926	0.977499702822916	633241	0.8411	0.0585644677661169	0.0528269579966537	0.416395124981138	FALSE	TRUE	NC
SD-3_05	4043	19220	SD	0.0689386056191467	SD-3	SD	1	5	5-8	0	0	-2.93828192391722	21.5988543747312	0.990390161516317	1742745	0.8563	0.068759730150493	0.0406747130255047	0.446470823765263	FALSE	TRUE	Epi-15
SD-3_06	4472	21804	SD	0.0424692716932673	SD-3	SD	1	6	5-8	4	4	6.16880517313734	-7.21299418182992	0.990895351144922	1914623	0.8536	0.0423837422189674	0.0436401234784177	0.45647096802857	FALSE	TRUE	LUM-0
SD-3_07	2976	9847	SD	0.0637757692698284	SD-3	SD	1	7	5-8	8	8	6.52313751309464	-13.2393209870911	0.977013529042886	1118850	0.8012	0.0636078193051757	0.0937163653043996	0.407313002195864	FALSE	TRUE	LUM-3
SD-3_08	4558	21378	SD	0.0727851061839274	SD-3	SD	1	8	5-8	0	0	-8.94838983364368	18.945128025399	0.990846307380145	1751294	0.8683	0.0726322177099379	0.0257668690548994	0.454663723698333	FALSE	TRUE	Epi-15
SD-3_09	3694	12714	SD	0.0564731791725657	SD-3	SD	2	1	1-4	3	3	18.855679242154	-0.878126892475244	0.965562885048017	1013208	0.821	0.0563490817768011	0.0628994100122671	0.430421622567579	FALSE	TRUE	LUM-2
SD-3_10	2955	10881	SD	0.0958551603712894	SD-3	SD	2	2	1-4	7	7	29.138833538798	-11.1510123132733	0.947704783723682	936158	0.8074	0.0956178951228456	0.0850268791757385	0.398096663435931	FALSE	TRUE	Ms-A
SD-3_11	3228	10543	SD	0.0690505548705302	SD-3	SD	2	3	1-4	1	1	-32.521779239026	-7.19412325090127	0.987344647434857	873614	0.83	0.0688220835696729	0.066607851786502	0.397285655028846	FALSE	TRUE	Ms-E
SD-3_13	4417	21631	SD	0.0919513660949563	SD-3	SD	2	5	5-8	0	0	-7.42102884006444	14.9299398383179	0.987815690538612	1823910	0.8526	0.0917774086378738	0.0343604616750518	0.442580640989636	FALSE	TRUE	Epi-15
SD-3_14	5519	37686	SD	0.0709812662527198	SD-3	SD	2	6	5-8	0	0	-5.93085039650956	17.0757167259447	0.991287320653158	3164840	0.8667	0.070872191606613	0.0300642105778687	0.470088799380575	FALSE	TRUE	Epi-15
SD-3_15	4955	21572	SD	0.0526608566660486	SD-3	SD	2	7	5-8	10	10	-12.9946874117991	-2.0443887549423	0.986281767486484	1786082	0.8543	0.0524396436319993	0.0503216926950809	0.438743151642451	FALSE	TRUE	PECAM1
SD-3_16	4082	15309	SD	0.0540858318636096	SD-3	SD	2	8	5-8	3	3	17.0398342862949	-0.769536281459371	0.98051277820924	1105189	0.8378	0.0539202917426413	0.0576006123512838	0.435793657463279	FALSE	TRUE	LUM-2
SD-3_17	3619	11014	SD	0.0402215362266207	SD-3	SD	3	1	1-4	4	4	11.0357084449573	-0.856627314893712	0.952734782768398	928738	0.8229	0.0400941261652638	0.085794000643354	0.430281842931524	FALSE	TRUE	LUM-0
SD-3_18	2645	7229	SD	0.116475307788076	SD-3	SD	3	2	1-4	6	6	-7.44622791281034	-27.0935737831456	0.934603615865018	660310	0.7489	0.116282281452838	0.136713366423842	0.388078085831802	FALSE	TRUE	NC
SD-3_23	3671	14392	SD	0.039952751528627	SD-3	SD	3	7	5-8	2	2	1.13367654597066	-1.66245214609933	0.980802646528103	1397880	0.8173	0.0398613518197574	0.0632122001759852	0.425596506757574	FALSE	TRUE	LUM-1
SD-3_24	4297	15938	SD	0.0479984941648889	SD-3	SD	3	8	5-8	3	3	15.3574314137072	-0.817051837173825	0.987759414528433	1287035	0.8604	0.0478184773096637	0.0467519179274977	0.441121771615305	FALSE	TRUE	LUM-2
SD-3_25	5513	32842	SD	0.0873576517873455	SD-3	SD	4	1	1-4	5	5	8.12480391783925	12.1190802520607	0.978850037613493	2300362	0.8592	0.087190396596262	0.0260634268986476	0.464472698728789	FALSE	TRUE	Epi-13
SD-3_26	3810	15614	SD	0.051556295632125	SD-3	SD	4	2	1-4	2	2	0.784613334837649	-4.94890886447501	0.963457142486054	1346427	0.8343	0.051487048289095	0.0474436823677982	0.43919336373381	FALSE	TRUE	LUM-1
SD-3_27	3584	11697	SD	0.0348807386509361	SD-3	SD	4	3	1-4	2	2	2.84767168163681	-2.33186193925143	0.976833877053392	742113	0.8238	0.0348004094165814	0.0630482023781359	0.427598364486104	FALSE	TRUE	LUM-1
SD-3_29	3911	13904	SD	0.016470080552359	SD-3	SD	4	5	5-8	1	1	-22.4066852621845	-3.3966985945654	0.989884239864576	1318845	0.85	0.0164334409759598	0.0919234398698598	0.429414882170971	FALSE	TRUE	Ms-E
SD-3_30	4580	22784	SD	0.0542924859550562	SD-3	SD	4	6	5-8	0	0	-6.07984242969464	23.8406813156493	0.987614945646402	1988891	0.8536	0.0541167206229766	0.0495130296121995	0.449892587667406	FALSE	TRUE	Epi-15
SD-3_31	5062	25384	SD	0.0473920579892846	SD-3	SD	4	7	5-8	7	7	30.3672391521668	-8.6873382275666	0.991365130050789	3020326	0.8638	0.0472320376914016	0.032372985711556	0.451522497004308	FALSE	TRUE	Ms-A
SD-3_32	5402	28965	SD	0.0886932504747109	SD-3	SD	4	8	5-8	0	0	-8.93654138317382	14.4653071361026	0.982877197177294	1417198	0.8645	0.0885129547960309	0.0236402168346048	0.471341087807419	FALSE	TRUE	Epi-15
SD-3_34	4047	19485	SD	0.0540415704387991	SD-3	SD	5	2	1-4	1	1	-24.4161344924536	-1.86616907646164	0.965473701297803	1236785	0.8471	0.0539170506912442	0.0556052900272437	0.447127080189378	FALSE	TRUE	Ms-E
SD-3_35	3776	14503	SD	0.0346135282355375	SD-3	SD	5	3	1-4	3	3	18.8824132972364	3.29220097664692	0.982689075197628	887882	0.856	0.0344874965649904	0.0524962128696569	0.433839274402482	FALSE	TRUE	LUM-2
SD-3_37	2944	12219	SD	0.0571241509125133	SD-3	SD	5	5	5-8	2	2	0.129444552033325	-6.28044152545932	0.982676647415574	874582	0.8208	0.0569888961463096	0.0547169246765682	0.386652929453587	FALSE	TRUE	LUM-1
SD-3_39	2261	8646	SD	0.0458015267175573	SD-3	SD	5	7	5-8	2	2	0.899939035149056	-1.54867358943919	0.980155361173314	765873	0.7759	0.0456484149855908	0.121942358649722	0.362559902763645	FALSE	TRUE	LUM-1
SD-3_40	3493	14909	SD	0.0344087463947951	SD-3	SD	5	8	5-8	1	1	-23.0936048812427	-1.4716310318768	0.981037733544457	1024285	0.8373	0.0343235648334002	0.0494099205210896	0.426934842099526	FALSE	TRUE	Ms-E
SD-3_41	4072	26971	SD	0.0505357606317897	SD-3	SD	6	1	1-4	2	2	0.120282822279705	-8.2535430510902	0.968072074401206	1217257	0.834	0.0503397843108288	0.0906184872825216	0.439643756778589	FALSE	TRUE	LUM-1
SD-3_42	3256	19411	SD	0.0408531245170264	SD-3	SD	6	2	1-4	8	8	6.22716909124734	-15.732813548432	0.957849877420424	912580	0.7837	0.0407691121279112	0.0824695055326152	0.42091353652665	FALSE	TRUE	LUM-3
SD-3_43	3777	19404	SD	0.047876726448155	SD-3	SD	6	3	1-4	8	8	8.42905276910527	-15.1325893592117	0.981960438610268	729194	0.8494	0.0477954416833874	0.0547377950312401	0.431649098114775	FALSE	TRUE	LUM-3
SD-3_45	5245	50042	SD	0.0339914471843651	SD-3	SD	6	5	5-8	3	3	17.2451709053061	-3.71990561501309	0.98883378506318	2165864	0.8579	0.0339385474860335	0.0348697444369841	0.459639148285685	FALSE	TRUE	LUM-2
SD-3_46	4216	29832	SD	0.0342585143470099	SD-3	SD	6	6	5-8	4	4	6.76850509183357	-7.89710323484061	0.979850454551744	1407209	0.8381	0.0342206596350243	0.0729585128040516	0.455019498768968	FALSE	TRUE	LUM-0
SD-3_47	5174	38307	SD	0.0309865037721565	SD-3	SD	6	7	5-8	7	7	29.4741698578934	-8.99514339745243	0.991558236284431	2988374	0.8773	0.0308175610769271	0.0466035612179935	0.447499722101493	FALSE	TRUE	Ms-A
SD-3_48	3419	22008	SD	0.0445747001090513	SD-3	SD	6	8	5-8	8	8	8.08749992936581	-14.8551190297183	0.984760183541264	921529	0.8093	0.0445019052803484	0.0648745065517734	0.427397159665015	FALSE	TRUE	LUM-3
SD-3_49	4194	16543	SD	0.0722964395816962	SD-3	SD	7	1	1-4	0	0	-10.8343719799782	20.2574225629952	0.965596928968711	1222130	0.8266	0.0720481927710843	0.0572508060896494	0.435115866208848	FALSE	TRUE	Epi-15
SD-3_50	3654	15947	SD	0.0799523421333166	SD-3	SD	7	2	1-4	0	0	-3.82501272504913	20.3917188378723	0.961214052688479	1281559	0.8113	0.0798072108162243	0.0488661053529661	0.419047870867566	FALSE	TRUE	Epi-15
SD-3_51	3125	10304	SD	0.0325116459627329	SD-3	SD	7	3	1-4	8	8	5.68718179308706	-15.8752150667934	0.980373994823713	629972	0.8396	0.0324392369516801	0.0635847820009258	0.412636213594941	FALSE	TRUE	LUM-3
SD-3_53	5387	32952	SD	0.0439730517115805	SD-3	SD	7	5	5-8	10	10	-12.9751863352572	-1.72406490001494	0.991341941667003	2480528	0.8627	0.0438214480130648	0.033399111700982	0.449132569329471	FALSE	TRUE	PECAM1
SD-3_54	5873	46921	SD	0.0834594318109162	SD-3	SD	7	6	5-8	5	5	10.532642986482	15.1644001632633	0.991842651696007	3598965	0.8695	0.0832961095867101	0.0205957769073922	0.461067031796462	FALSE	TRUE	Epi-13
SD-3_55	5736	44864	SD	0.0226016405135521	SD-3	SD	7	7	5-8	4	4	0.341007244828237	5.34554701293036	0.993258779674318	3774290	0.884	0.0225634178905207	0.0305958683336083	0.463830512817155	FALSE	TRUE	LUM-0
SD-3_56	3834	17201	SD	0.0355793267833266	SD-3	SD	7	8	5-8	1	1	-24.0855381743425	-4.38142049247385	0.982910793847224	1090800	0.845	0.0355338791151367	0.0437018283545308	0.441045882450015	FALSE	TRUE	Ms-E
SD-3_58	5506	78278	SD	0.0651268555660594	SD-3	SD	8	2	1-4	5	5	13.4865394074145	12.4269168440081	0.980449315301252	2582942	0.8599	0.0650645157173305	0.030660764328702	0.463828346217319	FALSE	TRUE	Epi-13
SD-3_61	4768	43694	SD	0.0334828580583146	SD-3	SD	8	5	5-8	3	3	17.1719685451458	-3.83996943017064	0.990147478052745	1543807	0.856	0.0334300664945273	0.0482535025040527	0.455482091878043	FALSE	TRUE	LUM-2
SD-3_62	4986	41979	SD	0.0689154100859954	SD-3	SD	8	6	5-8	1	1	-29.1935726488502	-5.13499707952912	0.984948538679809	1838456	0.8463	0.0687189719470771	0.0295506645662599	0.457431186440058	FALSE	TRUE	Ms-E
SD-3_64	4055	28299	SD	0.0473514965193116	SD-3	SD	8	8	5-8	10	10	-12.8413131755287	-1.2135062047419	0.987734900082147	1015434	0.8412	0.0472629796839729	0.0438083243810288	0.438566574220891	FALSE	TRUE	PECAM1
SD-3_65	3401	11787	SD	0.0614236022736914	SD-3	SD	9	1	1-4	4	4	12.5259397472278	-1.68326547678787	0.961079605005977	978474	0.815	0.0612262156448203	0.0933681621719151	0.422863601388622	FALSE	TRUE	LUM-0
SD-3_66	3470	14565	SD	0.066735324407827	SD-3	SD	9	2	1-4	0	0	-4.78865792210148	21.0821327724908	0.962272176102975	1171887	0.812	0.0666118421052632	0.0778340336996958	0.423997747002651	FALSE	TRUE	Epi-15
SD-3_67	4035	15812	SD	0.0390209967113585	SD-3	SD	9	3	1-4	3	3	19.0539272802183	1.91556373082136	0.983220235260582	1005797	0.8621	0.0389495612650717	0.052093724240775	0.446151325325128	FALSE	TRUE	LUM-2
SD-3_69	4329	21267	SD	0.0539803451356562	SD-3	SD	9	5	5-8	0	0	-4.09556459845568	23.5298961583226	0.98928039294009	1845816	0.8467	0.0538613118138313	0.0468136838692746	0.445261559783195	FALSE	TRUE	Epi-15
SD-3_70	4127	18313	SD	0.0605580734996997	SD-3	SD	9	6	5-8	2	2	3.58209621987637	-5.79813925380411	0.984901019732406	1495513	0.8191	0.0603307583505603	0.0849388124995925	0.440737773982412	FALSE	TRUE	LUM-1
SD-3_71	3600	14181	SD	0.0697412030181228	SD-3	SD	9	7	5-8	4	4	5.41041491525781	-6.71685054049893	0.981815623400989	1316899	0.8236	0.06957928802589	0.0867929598280263	0.425286255218718	FALSE	TRUE	LUM-0
SD-3_73	4159	17226	SD	0.0423778009984907	SD-3	SD	10	1	1-4	1	1	-32.2946974762437	-7.59202596553786	0.970166166945906	1327233	0.8299	0.0422771761162912	0.0675028501323915	0.438778623621525	FALSE	TRUE	Ms-E
SD-3_74	3730	18877	SD	0.101287280817927	SD-3	SD	10	2	1-4	0	0	-6.59914987028674	13.8818739711332	0.970362684715744	1503725	0.8336	0.101153317109301	0.0806106145510119	0.427155341789529	FALSE	TRUE	Epi-15
SD-3_75	4001	16949	SD	0.0346923122308101	SD-3	SD	10	3	1-4	4	4	6.53748127524258	2.0320132160317	0.983390339610892	991626	0.8651	0.0346208195949129	0.0499553440206209	0.445307956496683	FALSE	TRUE	LUM-0
SD-3_77	3283	13766	SD	0.141217492372512	SD-3	SD	10	5	5-8	10	10	-11.12410498937	-2.47859763578329	0.98892144632375	1172684	0.8253	0.140849152296769	0.0975600699716153	0.399473857941412	FALSE	TRUE	PECAM1
SD-3_78	4685	24827	SD	0.0660168365086398	SD-3	SD	10	6	5-8	0	0	-7.27718776996669	22.516099809688	0.988295425382138	1900331	0.8553	0.065884150018089	0.0406126482967867	0.455418712863153	FALSE	TRUE	Epi-15
SD-3_79	5201	35271	SD	0.0855943976638031	SD-3	SD	10	7	5-8	5	5	9.82624748398239	15.8523893753078	0.992129623510762	2831912	0.8676	0.0854635527246992	0.0309539460007405	0.458877319637107	FALSE	TRUE	Epi-13
SD-3_80	3835	13755	SD	0.0501635768811341	SD-3	SD	10	8	5-8	3	3	20.0863843649444	-0.424769981857982	0.985622309024731	938222	0.8359	0.050047145862044	0.0520060639962384	0.430703756618414	FALSE	TRUE	LUM-2
SD-3_81	5975	63368	SD	0.0572844337836132	SD-3	SD	11	1	1-4	0	0	-0.181393928001692	6.54906801219338	0.981785145730951	2159136	0.8621	0.0571833648393195	0.0228308248190017	0.467619760243004	FALSE	TRUE	Epi-15
SD-3_82	4077	35930	SD	0.0953242415808517	SD-3	SD	11	2	1-4	0	0	-9.66967015135832	13.6862909928733	0.963504301396452	1169746	0.821	0.095115110111361	0.0671700993009725	0.4384579459433	FALSE	TRUE	Epi-15
SD-3_83	3283	16926	SD	0.0629800307219662	SD-3	SD	11	3	1-4	0	0	-5.61960317894742	22.709632628061	0.979788321272951	609584	0.8242	0.0628908554572271	0.082668424875217	0.416398714078157	FALSE	TRUE	Epi-15
SD-3_86	4382	37458	SD	0.0507234769608628	SD-3	SD	11	6	5-8	0	0	-9.04004396384513	17.8865036096847	0.989505054829255	1511339	0.844	0.0506477581702831	0.0456360873539395	0.453115271658646	FALSE	TRUE	Epi-15
SD-3_87	4950	40051	SD	0.0482384959177049	SD-3	SD	11	7	5-8	0	0	-9.50950071814266	20.0836076101281	0.990516823348268	1818459	0.8539	0.0481495327102804	0.0395994530684469	0.453713817126253	FALSE	TRUE	Epi-15
SD-3_88	3957	25361	SD	0.0242104017980364	SD-3	SD	11	8	5-8	4	4	6.22526030879111	-2.66211100733848	0.980331314447173	812154	0.8507	0.024177035753662	0.0508815363419564	0.436851905956596	FALSE	TRUE	LUM-0
SD-3_89	2756	9251	SD	0.0950167549454113	SD-3	SD	12	1	1-4	2	2	-0.288293462638587	-9.81959846645977	0.961406005714594	516002	0.8076	0.0948936629601641	0.130307622689185	0.394912477473285	FALSE	TRUE	LUM-1
SD-3_90	4660	24493	SD	0.122728942963296	SD-3	SD	12	2	1-4	4	4	8.76138836458773	3.41998048509371	0.967747820093412	1189231	0.8376	0.122588801435504	0.0351227210325759	0.447480749721992	FALSE	TRUE	LUM-0
SD-3_93	4497	23292	SD	0.0408294693456981	SD-3	SD	12	5	5-8	7	7	29.7792067185491	-10.8386720003242	0.988372290495203	1279781	0.8606	0.0407158453568523	0.0368498592928082	0.44454956992118	FALSE	TRUE	Ms-A
SD-3_96	3588	16479	SD	0.0319194125857152	SD-3	SD	12	8	5-8	3	3	12.3389647326129	-0.939652217522815	0.985132967686216	603719	0.8304	0.0318652692796995	0.0482123319983539	0.430259138578238	FALSE	TRUE	LUM-2
SD-4_01	3585	14617	SD	0.0526783881781487	SD-4	SD	1	1	1-4	4	4	10.7527684511977	-2.55301112530481	0.964520273459602	1418190	0.8361	0.0525848528307041	0.0569495402988007	0.429237330763246	FALSE	TRUE	LUM-0
SD-4_02	2696	9612	SD	0.0897836038285477	SD-4	SD	1	2	1-4	8	8	8.72992210026746	-14.3086510942623	0.954875130302007	1047160	0.7725	0.0896064790779774	0.0935511543338426	0.395716703154897	FALSE	TRUE	LUM-3
SD-4_03	3194	9718	SD	0.0572134183988475	SD-4	SD	1	3	1-4	6	6	-10.8560234208067	-24.7597476374442	0.983245032946847	908378	0.8393	0.0570783287136844	0.0862755257857189	0.393017430851328	FALSE	TRUE	NC
SD-4_06	2429	7518	SD	0.0599893588720404	SD-4	SD	1	6	5-8	8	8	7.13821498041388	-14.763441521223	0.982021328522791	936363	0.7868	0.0597509273979862	0.137726837235776	0.377445294603334	FALSE	TRUE	LUM-3
SD-4_07	5680	37046	SD	0.0624898774496572	SD-4	SD	1	7	5-8	10	10	-12.354556580918	-2.07259384799431	0.990753795951004	4046083	0.8689	0.0623166168672104	0.0316872840580474	0.460913088342999	FALSE	TRUE	PECAM1
SD-4_08	4661	20805	SD	0.0484979572218217	SD-4	SD	1	8	5-8	3	3	14.7660880826463	-0.92279260920158	0.991274891022271	2108670	0.8545	0.0484002494363697	0.0423269323532314	0.453247124871009	FALSE	TRUE	LUM-2
SD-4_09	5150	34494	SD	0.0838986490404128	SD-4	SD	2	1	1-4	5	5	10.1528586972461	16.636482760136	0.983028229323764	2823782	0.8642	0.0838038977210205	0.0365058403661502	0.464801090441832	FALSE	TRUE	Epi-13
SD-4_13	3000	11611	SD	0.0571010248901903	SD-4	SD	2	5	5-8	2	2	-0.292334743927531	-2.91171125889911	0.984927195155753	1324018	0.8196	0.0569832402234637	0.095098264178719	0.397813584383421	FALSE	TRUE	LUM-1
SD-4_14	4504	22852	SD	0.0767547698232102	SD-4	SD	2	6	5-8	6	6	-7.6579976481561	-26.435179380701	0.98264188395463	2396859	0.8537	0.0765337289466795	0.0519338783881681	0.441601485737944	FALSE	TRUE	NC
SD-4_15	4011	18942	SD	0.0746489283074649	SD-4	SD	2	7	5-8	0	0	-6.33016895340531	19.3672903332936	0.988407563573423	2032638	0.8502	0.0744249697352492	0.0542367072723069	0.438264126767414	FALSE	TRUE	Epi-15
SD-4_16	3831	14900	SD	0.0328187919463087	SD-4	SD	2	8	5-8	4	4	7.94501632954658	-2.29644018533107	0.979421840737224	1295667	0.8397	0.0327024677322276	0.0451607409376449	0.432050300859567	FALSE	TRUE	LUM-0
SD-4_17	4205	21416	SD	0.0649514381770639	SD-4	SD	3	1	1-4	0	0	-2.70748960662757	21.4526328336832	0.973447712861459	2060526	0.8423	0.064866629360194	0.0868158281445625	0.450254601822622	FALSE	TRUE	Epi-15
SD-4_21	2977	10065	SD	0.0763040238450075	SD-4	SD	3	5	5-8	4	4	5.40940926177741	-5.91683972716161	0.972880764458117	1142193	0.8143	0.0760998810939358	0.120107136798627	0.406014156232203	FALSE	TRUE	LUM-0
SD-4_22	4606	24189	SD	0.0630451858282691	SD-4	SD	3	6	5-8	6	6	-7.94953698159363	-26.1353157605279	0.98631203199227	2766067	0.8522	0.0628554941884428	0.0545457851259705	0.441808361930519	FALSE	TRUE	NC
SD-4_23	5586	37629	SD	0.0802838236466555	SD-4	SD	3	7	5-8	0	0	-5.67262318002551	14.8772433105784	0.990978683280723	4257034	0.8753	0.0801347515849227	0.0278325442826052	0.463511955229249	FALSE	TRUE	Epi-15
SD-4_25	4512	23120	SD	0.0619377162629758	SD-4	SD	4	1	1-4	0	0	-6.15395274230242	23.5722190676656	0.976307037921112	2090066	0.8607	0.0618254036784388	0.0500371608189286	0.455063673235599	FALSE	TRUE	Epi-15
SD-4_26	2852	9438	SD	0.0700360245814791	SD-4	SD	4	2	1-4	6	6	-9.41534358380202	-23.8984548932112	0.93829861163837	1206517	0.7913	0.0698141106886354	0.084308225359421	0.384897738444417	FALSE	TRUE	NC
SD-4_27	3558	12023	SD	0.0370123929135823	SD-4	SD	4	3	1-4	3	3	19.7769317787297	1.29447949575187	0.985140352484209	1166949	0.8335	0.0368621603711067	0.0603590088317594	0.417835461582207	FALSE	TRUE	LUM-2
SD-4_29	5480	39102	SD	0.0728607232366631	SD-4	SD	4	5	5-8	5	5	9.67524874182502	17.1874483207597	0.989296945667579	3893955	0.8749	0.0727435210008937	0.0259670787106837	0.46115647739682	FALSE	TRUE	Epi-13
SD-4_31	4886	21866	SD	0.0509924083051313	SD-4	SD	4	7	5-8	6	6	6.16597326632096	5.77893633717658	0.990887140657736	5140079	0.871	0.0500875971429855	0.0414420757474683	0.404198449962913	FALSE	TRUE	NC
SD-4_32	3531	13381	SD	0.044764965249234	SD-4	SD	4	8	5-8	4	4	10.4416851893603	-1.84352116366083	0.980959072865812	1232597	0.827	0.0446182495344506	0.0657293925527835	0.421500154530523	FALSE	TRUE	LUM-0
SD-4_33	3440	16658	SD	0.0493456597430664	SD-4	SD	5	1	1-4	1	1	-24.8872866940089	-4.54492038152762	0.958598835963852	1245336	0.8197	0.0492304006707792	0.0675056349491154	0.434646587304529	FALSE	TRUE	Ms-E
SD-4_34	2721	10398	SD	0.0364493171763801	SD-4	SD	5	2	1-4	5	5	9.36174108068593	10.7785022467926	0.925089881431969	887114	0.7949	0.0363235576001533	0.111506710437385	0.396797569790697	FALSE	TRUE	Epi-13
SD-4_35	3913	19528	SD	0.0800901269971323	SD-4	SD	5	3	1-4	0	0	-3.91368635901767	19.0627278457747	0.986033098334045	1173907	0.8409	0.079955012524922	0.0545941999735887	0.438557082260154	FALSE	TRUE	Epi-15
