cluster	gene	size	boundary	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TCR	tf
SD56	AP1S2	11	1970:1980	1	0	0	0	0	0
SD56	CHODL	11	1970:1980	1	0	0	0	0	0
SD56	S100A10	11	1970:1980	1	0	0	0	0	0
SD56	PTRF	11	1970:1980	1	0	0	0	0	0
SD57	GNG12	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	SELENOW	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	PTGFRN	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	NOTCH2	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	MAP3K20	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	SPARCL1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	PRELP	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	KIAA1462	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	CDC42EP3	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	PALLD	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	SYNM	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	DOK5	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	AFF3	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	PDE4D	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	CBFB	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	CAP2	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	KANK2	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	ARHGEF3	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	TIMP3	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	TGFBR3	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	LBR	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	LRRC7	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	C3orf70	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	FOXP2	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	CFL2	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	CELF2	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	ANOS1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	INTU	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	CTHRC1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	ENAH	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	GDNF	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	COL21A1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	C5orf24	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	FAT1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	SPON1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	PCDH18	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	ANTXR1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD57	FN1	38	1981:2018	1	0	0	0	0	0.0789473684210526
SD58	ID4	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	GRIP1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	C1orf198	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	FHL1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	LMBRD1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	RYBP	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PDE3A	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ILK	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CORO1C	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PPP1R12A	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	DSTN	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CCDC107	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	FNBP1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	FERMT2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ACTN1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	SYNPO2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	RABGAP1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MGLL	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PARVA	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	NAV2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	C20orf166-AS1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CAP1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	GBP2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ADAM19	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MSRB3	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	COL4A1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TRAF5	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	NCK2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	FHL2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	GCNT2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CTGF	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MACROD2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	DOCK10	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	DES	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ANO1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	SPEG	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PTGS1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ACTA2-AS1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	RAB9B	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PDLIM3	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MYADM	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PGM5	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CADPS	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	DTNA	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	AP000892.6	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MYL9	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CSRP2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	RTN4	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	KCTD12	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	DMD	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	GRB14	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	COLEC12	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	C1QTNF7	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	UTRN	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	GREM2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	NPNT	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	HHIP	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	KCNS3	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TGM2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TCEAL4	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	FAM212B	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MRVI1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	NEXN	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	RBPJ	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ITGA1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CD9	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TPD52L1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MAP1B	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	LMOD1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	SLMAP	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	SBSPON	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	SYTL2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	VCL	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	LPP	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MYL6	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CALD1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ACTG2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CAV1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TPM2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TAGLN	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	CSRP1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	ACTA2	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	TPM1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MYLK	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	MYH11	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	PPP1R12B	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD58	SORBS1	87	2019:2105	0.96551724137931	0.0344827586206897	0	0	0	0.0229885057471264
SD59	RHOA	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	MRFAP1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	ANXA2	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	TMSB10	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	GNAS	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	ITGB1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	ACTG1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	ACTB	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	PLS3	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	TXN	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	HMGN2	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS20P14	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF1B2P3	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF1B2	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF1B2P6	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL34P27	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL34P26	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS13	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	SOD1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS2P5	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS2	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS2P46	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	COX7C	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	ATP5L	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPLP0P6	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	CTB-63M22.1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPLP0	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	SNHG8	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RACK1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	SNRPE	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL35	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	C6orf48	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	SNHG19	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP11-408P14.1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	AC009245.3	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS7P11	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS7	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS7P1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL15	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL15P3	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	GAS5	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	CIRBP	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF2	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP11-478C6.4	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	AC010468.1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL30	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	LRRC75A-AS1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL13	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL13P12	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP11-592N21.1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP4-706A16.3	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP11-20O24.4	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS21	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL5P34	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP11-69L16.5	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF1A1P11	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF1A1P6	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	EEF1A1P5	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RP11-371A22.1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS3AP6	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS3AP47	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS3A	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPS3AP26	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL7P32	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL7P23	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL7P1	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL7P9	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD59	RPL7	68	2106:2173	0.455882352941176	0.0588235294117647	0	0.485294117647059	0	0
SD60	RPS15A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL41	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL32	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL26	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS16	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL35A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL27	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL38	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL8	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS4X	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS23	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS23P8	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPLP2	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL19	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPLP1	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL13AP5	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL13AP25	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL13A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL36	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS27A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS24	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL22	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RP11-234A1.1	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS18	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS8	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL31	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL37A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL27A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS20	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS3	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS12	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS17	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL34	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL23	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL5	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPS6	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL6	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL6P27	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	EEF1A1	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL3P4	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL3	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL4	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	TPT1	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL9	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL9P9	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL11	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL10AP6	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD60	RPL10A	48	2174:2221	0.833333333333333	0	0	0.166666666666667	0	0
SD61	ITM2A	32	2222:2253	1	0	0	0	0	0.0625
SD61	CD55	32	2222:2253	1	0	0	0	0	0.0625
SD61	UNC5C	32	2222:2253	1	0	0	0	0	0.0625
SD61	ADH1B	32	2222:2253	1	0	0	0	0	0.0625
SD61	MARCKS	32	2222:2253	1	0	0	0	0	0.0625
SD61	VIM	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL5A1	32	2222:2253	1	0	0	0	0	0.0625
SD61	MAF	32	2222:2253	1	0	0	0	0	0.0625
SD61	GPC6	32	2222:2253	1	0	0	0	0	0.0625
SD61	SGCD	32	2222:2253	1	0	0	0	0	0.0625
SD61	CXCL12	32	2222:2253	1	0	0	0	0	0.0625
SD61	NPR3	32	2222:2253	1	0	0	0	0	0.0625
SD61	FBLN1	32	2222:2253	1	0	0	0	0	0.0625
SD61	THBS2	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL5A2	32	2222:2253	1	0	0	0	0	0.0625
SD61	SPARC	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL3A1	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL1A2	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL1A1	32	2222:2253	1	0	0	0	0	0.0625
SD61	SHISA3	32	2222:2253	1	0	0	0	0	0.0625
SD61	GPC3	32	2222:2253	1	0	0	0	0	0.0625
SD61	VCAN	32	2222:2253	1	0	0	0	0	0.0625
SD61	C1QTNF3	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL14A1	32	2222:2253	1	0	0	0	0	0.0625
SD61	LSAMP	32	2222:2253	1	0	0	0	0	0.0625
SD61	FBN2	32	2222:2253	1	0	0	0	0	0.0625
SD61	COL12A1	32	2222:2253	1	0	0	0	0	0.0625
SD61	ADD3	32	2222:2253	1	0	0	0	0	0.0625
SD61	SELENOP	32	2222:2253	1	0	0	0	0	0.0625
SD61	LUM	32	2222:2253	1	0	0	0	0	0.0625
SD61	TCF21	32	2222:2253	1	0	0	0	0	0.0625
SD61	MEST	32	2222:2253	1	0	0	0	0	0.0625
SD62	NLN	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	CTC-304I17.6	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	Y_RNA--161	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	TSIX	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	KB-1568E2.1	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	ZNF114	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RP11-277I20.3	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	NHP2P1	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	PGA3	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	SEZ6L	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	AC106869.2	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RN7SL814P	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	KCNQ1OT1	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	CTA-414D7.1	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	LINC01206	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RP11-420N3.2	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RP3-370M22.8	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	FHAD1	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RP11-346L1.2	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RP11-111F5.4	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	GLIDR	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD62	RP11-262H14.4	22	2254:2275	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.0454545454545455
SD63	PDE4C	15	2276:2290	0.8	0.0666666666666667	0	0.133333333333333	0	0.0666666666666667
SD63	RP11-34P1.1	15	2276:2290	0.8	0.0666666666666667	0	0.133333333333333	0	0.0666666666666667
SD63	CRX	15	2276:2290	0.8	0.0666666666666667	0	0.133333333333333	0	0.0666666666666667
SD63	KIF6	15	2276:2290	0.8	0.0666666666666667	0	0.133333333333333	0	0.0666666666666667
